word_i,word_j,post_id,zodiac_id
234,454,442,7
72,437,442,7
236,325,442,7
553,2333,442,7
210,2333,442,7
3081,4592,442,7
211,4982,442,7
2399,8450,442,7
56,234,442,7
394,3081,442,7
28,210,442,7
3135,4390,442,7
13,1580,442,7
73,84,442,7
3,123,442,7
1580,10883,442,7
56,3135,442,7
13,4982,442,7
4,339,442,7
73,227,442,7
3734,5097,442,7
56,492,442,7
437,4263,442,7
3,4,442,7
28,454,442,7
13,1302,443,7
346,1792,443,7
28,553,443,7
6,767,443,7
150,366,443,7
28,111,443,7
84,261,443,7
123,767,443,7
236,5097,443,7
131,2968,443,7
225,2968,443,7
6,7,443,7
101,4592,443,7
4,151,443,7
53,5963,443,7
123,137,443,7
6,10884,443,7
28,10834,443,7
3,10668,443,7
137,1089,443,7
374,10669,443,7
53,513,443,7
4,153,443,7
28,142,443,7
22,39,443,7
4,225,443,7
6,261,443,7
150,1302,443,7
3,10826,443,7
140,4665,443,7
84,808,443,7
149,237,443,7
72,153,443,7
1089,4375,443,7
96,1637,443,7
4,84,443,7
3,4068,443,7
54,6851,443,7
39,140,443,7
5963,10847,443,7
72,150,443,7
6,117,443,7
236,325,443,7
30,4068,443,7
140,149,443,7
90,142,443,7
10756,10885,443,7
4,10885,443,7
66,84,443,7
225,8943,443,7
123,5662,443,7
4,53,443,7
167,1687,443,7
28,668,443,7
93,150,443,7
30,604,443,7
93,3734,443,7
131,2399,443,7
3,4263,443,7
1687,8708,443,7
10756,10826,443,7
137,513,443,7
4,3080,443,7
54,3080,443,7
4,4641,443,7
123,668,443,7
216,10847,443,7
140,3465,443,7
4592,5662,443,7
140,1145,443,7
711,4263,443,7
481,8708,443,7
131,10834,443,7
216,553,443,7
445,596,443,7
346,374,443,7
3,808,443,7
87,131,443,7
6,1145,443,7
140,167,443,7
366,481,443,7
4,65,443,7
548,4641,443,7
53,153,443,7
4,7,443,7
84,503,443,7
6,225,443,7
123,711,443,7
28,96,443,7
4,117,443,7
101,2399,443,7
3,10669,443,7
6,65,443,7
13,8943,443,7
22,8943,443,7
6,596,443,7
3,10834,443,7
4665,6851,443,7
13,503,443,7
10834,10884,443,7
6,66,443,7
3,604,443,7
123,325,443,7
137,10834,443,7
111,3465,443,7
1792,4375,443,7
366,445,443,7
3,237,443,7
4,366,443,7
3734,5097,443,7
90,548,443,7
87,10834,443,7
966,3240,444,7
21,28,444,7
268,3929,444,7
134,10915,444,7
186,932,444,7
67,1659,444,7
136,2968,444,7
140,10900,444,7
442,1600,444,7
15,30,444,7
3929,10904,444,7
4069,5433,444,7
67,489,444,7
23,95,444,7
1600,10671,444,7
67,225,444,7
87,226,444,7
131,424,444,7
30,10834,444,7
811,1580,444,7
1006,3080,444,7
6,261,444,7
216,8788,444,7
1066,3043,444,7
150,10905,444,7
6,67,444,7
211,1199,444,7
226,268,444,7
131,4422,444,7
118,10911,444,7
355,5433,444,7
15,148,444,7
73,10677,444,7
6,1813,444,7
6,500,444,7
6,365,444,7
117,268,444,7
172,4265,444,7
513,863,444,7
4,42,444,7
1478,8647,444,7
151,4592,444,7
30,3811,444,7
713,6960,444,7
665,2876,444,7
347,4086,444,7
15,4059,444,7
10626,10896,444,7
131,10893,444,7
106,10834,444,7
268,561,444,7
101,3355,444,7
440,460,444,7
23,109,444,7
140,278,444,7
79,507,444,7
56,2963,444,7
14,248,444,7
140,1478,444,7
129,4401,444,7
28,1057,444,7
25,79,444,7
67,708,444,7
6515,10891,444,7
268,1199,444,7
6,10901,444,7
723,10900,444,7
150,3074,444,7
18,67,444,7
6097,10889,444,7
1603,4263,444,7
4,129,444,7
3929,6129,444,7
42,6736,444,7
117,4068,444,7
131,604,444,7
6945,10890,444,7
1,574,444,7
175,4560,444,7
21,665,444,7
28,1586,444,7
4,106,444,7
95,261,444,7
1,18,444,7
98,140,444,7
96,4068,444,7
3,4,444,7
219,835,444,7
156,10917,444,7
137,8788,444,7
4,136,444,7
30,4265,444,7
28,1079,444,7
4596,4641,444,7
30,3677,444,7
268,1016,444,7
136,10889,444,7
366,442,444,7
4,150,444,7
15,2565,444,7
67,4091,444,7
3043,3929,444,7
59,7311,444,7
172,268,444,7
56,110,444,7
59,7976,444,7
1425,10894,444,7
59,225,444,7
863,3677,444,7
42,10887,444,7
268,6829,444,7
1,878,444,7
56,186,444,7
423,708,444,7
1281,10664,444,7
1066,8759,444,7
226,4401,444,7
134,8647,444,7
2262,8759,444,7
1813,1883,444,7
6,195,444,7
65,10908,444,7
67,6945,444,7
28,553,444,7
28,245,444,7
2968,6945,444,7
442,536,444,7
1129,10894,444,7
5873,8647,444,7
1,10896,444,7
72,202,444,7
67,3966,444,7
3080,10900,444,7
708,878,444,7
30,42,444,7
225,871,444,7
1199,2565,444,7
10907,10908,444,7
1199,6061,444,7
59,142,444,7
37,38,444,7
134,948,444,7
23,142,444,7
1478,10626,444,7
35,10834,444,7
814,1603,444,7
346,717,444,7
175,442,444,7
15,59,444,7
2963,10834,444,7
6829,10913,444,7
77,131,444,7
4778,8752,444,7
179,1297,444,7
67,574,444,7
360,3199,444,7
5097,5277,444,7
175,10795,444,7
790,870,444,7
268,10903,444,7
42,4068,444,7
3452,3568,444,7
40,268,444,7
539,5433,444,7
442,835,444,7
36,46,444,7
4957,10794,444,7
96,1637,444,7
202,1281,444,7
561,6862,444,7
1440,2428,444,7
175,177,444,7
36,268,444,7
52,870,444,7
4,2968,444,7
469,1586,444,7
932,10566,444,7
211,8752,444,7
134,4641,444,7
82,2963,444,7
863,10910,444,7
96,7976,444,7
59,5249,444,7
268,814,444,7
3,67,444,7
30,9070,444,7
42,79,444,7
211,7884,444,7
1009,9070,444,7
59,10902,444,7
109,140,444,7
56,10759,444,7
30,6862,444,7
48,98,444,7
1586,3719,444,7
28,59,444,7
134,4091,444,7
134,10897,444,7
143,175,444,7
216,10847,444,7
30,3483,444,7
3452,5330,444,7
87,10889,444,7
67,1478,444,7
46,5963,444,7
3594,4263,444,7
136,1014,444,7
6,106,444,7
28,1250,444,7
194,268,444,7
67,5245,444,7
42,10902,444,7
6158,10664,444,7
460,3240,444,7
140,360,444,7
15,173,444,7
21,442,444,7
28,1297,444,7
59,966,444,7
175,804,444,7
3,177,444,7
728,3594,444,7
268,3080,444,7
67,3811,444,7
101,208,444,7
67,3126,444,7
172,1408,444,7
283,7311,444,7
59,6862,444,7
55,9070,444,7
442,8647,444,7
67,2894,444,7
59,10906,444,7
2963,3298,444,7
225,1478,444,7
1014,1057,444,7
110,744,444,7
1730,4944,444,7
268,3079,444,7
713,8233,444,7
25,10887,444,7
5641,5642,444,7
123,4432,444,7
156,1659,444,7
129,4263,444,7
131,1085,444,7
3199,10900,444,7
67,823,444,7
1440,10898,444,7
72,3966,444,7
14,442,444,7
4068,10911,444,7
134,1231,444,7
131,4059,444,7
140,237,444,7
268,442,444,7
48,67,444,7
355,10911,444,7
15,932,444,7
410,665,444,7
30,10907,444,7
67,1199,444,7
4,10889,444,7
556,2894,444,7
72,140,444,7
118,4592,444,7
42,178,444,7
665,1997,444,7
67,95,444,7
142,469,444,7
4086,10913,444,7
5008,10829,444,7
1,469,444,7
4107,10917,444,7
96,110,444,7
99,1153,444,7
556,2968,444,7
1408,10486,444,7
72,536,444,7
36,36,444,7
5910,6515,444,7
142,442,444,7
156,347,444,7
202,278,444,7
40,10916,444,7
804,1425,444,7
72,4778,444,7
237,4218,444,7
416,556,444,7
1600,10888,444,7
5873,6158,444,7
131,142,444,7
285,4263,444,7
56,604,444,7
1,823,444,7
5963,10847,444,7
28,42,444,7
142,175,444,7
246,4641,444,7
6,208,444,7
1,226,444,7
10847,10886,444,7
268,4560,444,7
140,4944,444,7
42,99,444,7
10891,10892,444,7
15,7884,444,7
96,245,444,7
30,1390,444,7
4,143,444,7
268,5433,444,7
134,1567,444,7
1390,1743,444,7
72,219,444,7
553,10886,444,7
5641,10892,444,7
87,665,444,7
125,1478,444,7
6,46,444,7
194,4218,444,7
1390,6829,444,7
28,1091,444,7
46,268,444,7
134,507,444,7
297,10899,444,7
67,2565,444,7
96,440,444,7
513,5245,444,7
131,283,444,7
109,469,444,7
28,177,444,7
355,1091,444,7
137,1480,444,7
67,7307,444,7
134,355,444,7
28,175,444,7
1016,10486,444,7
5008,6097,444,7
3,109,444,7
4,101,444,7
1,442,444,7
56,3568,444,7
948,1153,444,7
42,1849,444,7
2897,3074,444,7
95,278,444,7
8759,10869,444,7
1129,10895,444,7
355,10912,444,7
4641,6862,444,7
101,6829,444,7
1,10897,444,7
110,513,444,7
1,1428,444,7
143,268,444,7
442,500,444,7
4641,10897,444,7
268,723,444,7
110,134,444,7
3298,10914,444,7
1849,4104,444,7
67,177,444,7
1,129,444,7
131,1390,444,7
6,110,444,7
15,56,444,7
6829,10914,444,7
96,240,444,7
65,134,444,7
179,246,444,7
211,1408,444,7
728,5910,444,7
42,1302,444,7
96,539,444,7
6,188,444,7
556,665,444,7
4957,10795,444,7
131,188,444,7
156,1478,444,7
137,268,444,7
4,416,444,7
65,67,444,7
297,4641,444,7
106,268,444,7
59,4432,444,7
125,268,444,7
1600,8233,444,7
95,515,444,7
95,10890,444,7
6,3079,444,7
41,226,444,7
1883,10671,444,7
469,2428,444,7
134,1250,444,7
1997,10889,444,7
225,568,444,7
216,3080,444,7
30,195,444,7
33,365,444,7
368,442,444,7
1,423,444,7
1425,10893,444,7
67,10759,444,7
21,186,444,7
809,1428,444,7
123,9070,444,7
67,96,444,7
1567,2262,444,7
442,3355,444,7
134,232,444,7
216,423,444,7
82,134,444,7
285,6736,444,7
3,6829,444,7
4,232,444,7
72,150,444,7
131,5642,444,7
52,1440,444,7
131,5330,444,7
8759,10677,444,7
67,10909,444,7
23,225,444,7
35,420,444,7
42,226,444,7
25,42,444,7
948,10906,444,7
59,314,444,7
515,1580,444,7
30,1199,444,7
285,6945,444,7
151,2968,444,7
194,6960,444,7
140,2943,444,7
67,809,444,7
172,4107,444,7
3,4218,444,7
568,7307,444,7
4,10912,444,7
1743,10829,444,7
30,4104,444,7
314,1480,444,7
186,574,444,7
268,6129,444,7
507,811,444,7
268,420,444,7
346,10566,444,7
268,10626,444,7
134,10916,444,7
140,556,444,7
366,871,444,7
10869,10903,444,7
556,5963,444,7
137,2943,444,7
178,1129,444,7
67,454,444,7
42,3126,444,7
1016,10794,444,7
96,2897,444,7
1478,10897,444,7
948,1009,444,7
4069,10626,444,7
79,1730,444,7
1,489,444,7
73,10897,444,7
5097,10901,444,7
248,3483,444,7
67,4257,444,7
285,1408,444,7
240,2876,444,7
202,1231,444,7
1079,10915,444,7
28,96,444,7
67,368,444,7
55,1478,444,7
30,4218,444,7
110,10899,444,7
56,454,444,7
41,278,444,7
72,10888,444,7
15,744,444,7
33,423,444,7
14,67,444,7
37,513,444,7
1006,5277,444,7
469,4596,444,7
59,148,444,7
1016,10834,444,7
3719,10898,444,7
30,10909,444,7
134,6061,444,7
96,4257,444,7
95,1085,444,7
131,3596,444,7
173,717,444,7
1,140,444,7
3596,4422,444,7
10904,10905,444,7
1302,5249,444,7
38,410,444,7
790,1440,444,7
175,1425,444,7
72,153,445,7
28,553,445,7
210,4263,445,7
509,4620,445,7
96,1637,445,7
23,1089,445,7
28,96,445,7
23,457,445,7
4,151,445,7
72,4263,445,7
4263,10920,445,7
10919,10920,445,7
44,181,445,7
677,10918,445,7
67,457,445,7
4,153,445,7
4,181,445,7
137,210,445,7
67,4068,445,7
10918,10919,445,7
44,1089,445,7
137,509,445,7
4068,4620,445,7
553,677,445,7
6,2365,446,7
53,188,446,7
28,553,446,7
74,2968,446,7
469,10668,446,7
236,5097,446,7
19,3474,446,7
140,366,446,7
53,149,446,7
137,1353,446,7
87,1237,446,7
27,28,446,7
140,1089,446,7
142,428,446,7
932,10668,446,7
3677,8514,446,7
225,10921,446,7
95,1237,446,7
225,1089,446,7
23,327,446,7
2885,5097,446,7
84,2365,446,7
90,2696,446,7
236,10922,446,7
67,6043,446,7
327,416,446,7
48,74,446,7
134,232,446,7
96,1637,446,7
4,232,446,7
142,612,446,7
95,325,446,7
236,325,446,7
23,675,446,7
1410,4920,446,7
1729,10923,446,7
3,580,446,7
6,146,446,7
95,1877,446,7
188,580,446,7
3,140,446,7
95,675,446,7
6,177,446,7
28,1433,446,7
28,3734,446,7
28,1954,446,7
4,140,446,7
711,7292,446,7
149,4401,446,7
79,4068,446,7
268,1410,446,7
612,8647,446,7
117,123,446,7
1353,1877,446,7
55,150,446,7
2696,10921,446,7
4,222,446,7
394,869,446,7
28,177,446,7
4,261,446,7
67,87,446,7
1600,2885,446,7
4412,6043,446,7
146,394,446,7
140,236,446,7
6,181,446,7
87,366,446,7
19,140,446,7
87,205,446,7
96,1954,446,7
137,140,446,7
3,4920,446,7
268,416,446,7
261,428,446,7
115,4401,446,7
28,117,446,7
123,711,446,7
96,10922,446,7
2968,8514,446,7
28,96,446,7
869,3734,446,7
4,117,446,7
4,150,446,7
67,932,446,7
205,10923,446,7
4735,7292,446,7
140,1600,446,7
79,222,446,7
96,2450,446,7
115,366,446,7
55,84,446,7
2450,3677,446,7
188,416,446,7
4,4735,446,7
27,553,446,7
90,8367,446,7
366,4412,446,7
48,181,446,7
3,8367,446,7
134,8647,446,7
67,1729,446,7
3734,5097,446,7
469,4068,446,7
4,416,446,7
3,7501,447,7
6,28,447,7
140,179,447,7
19,1017,447,7
3300,5959,447,7
67,10809,447,7
4,19,447,7
42,362,447,7
178,10937,447,7
28,10932,447,7
36,140,447,7
362,4398,447,7
140,10928,447,7
3,10938,447,7
27,10934,447,7
67,10341,447,7
362,3300,447,7
96,3919,447,7
2386,10924,447,7
5062,7167,447,7
314,10940,447,7
3,7167,447,7
355,10931,447,7
6,246,447,7
163,6183,447,7
140,10933,447,7
6,41,447,7
314,6350,447,7
13,10927,447,7
19,111,447,7
6,13,447,7
3031,10924,447,7
3,2993,447,7
42,67,447,7
6,10926,447,7
28,1909,447,7
127,1602,447,7
140,362,447,7
4,42,447,7
137,7501,447,7
28,7063,447,7
28,3919,447,7
6,55,447,7
3,10931,447,7
19,54,447,7
137,10930,447,7
441,648,447,7
6,808,447,7
3135,5959,447,7
3,127,447,7
4861,9634,447,7
140,10929,447,7
6,7063,447,7
13,19,447,7
67,816,447,7
129,362,447,7
314,7661,447,7
96,3368,447,7
67,10925,447,7
178,3919,447,7
19,10929,447,7
129,8879,447,7
9634,10925,447,7
42,4398,447,7
19,1475,447,7
441,10927,447,7
441,4483,447,7
3031,7032,447,7
6350,10941,447,7
27,7639,447,7
7643,10924,447,7
1017,1145,447,7
18,10939,447,7
42,8879,447,7
13,4861,447,7
28,59,447,7
65,362,447,7
28,140,447,7
3,4483,447,7
127,10930,447,7
137,808,447,7
355,3135,447,7
223,10935,447,7
18,10940,447,7
4,129,447,7
59,803,447,7
246,384,447,7
36,362,447,7
441,10928,447,7
178,7661,447,7
140,7643,447,7
42,140,447,7
3135,10942,447,7
4,5438,447,7
41,1145,447,7
3300,10941,447,7
6,3300,447,7
96,1909,447,7
55,1475,447,7
163,3135,447,7
111,648,447,7
28,10924,447,7
28,5062,447,7
821,10936,447,7
42,127,447,7
54,1602,447,7
314,10938,447,7
59,179,447,7
10809,10933,447,7
65,384,447,7
140,10935,447,7
19,362,447,7
816,2386,447,7
3,10939,447,7
3368,10926,447,7
10936,10937,447,7
4861,10924,447,7
6,7032,447,7
953,10932,447,7
5438,10341,447,7
223,362,447,7
129,1125,447,7
19,3919,447,7
96,6250,447,7
3,19,447,7
803,6183,447,7
59,67,447,7
19,821,447,7
28,178,447,7
13,67,447,7
28,6250,447,7
28,7639,447,7
42,953,447,7
362,10934,447,7
1125,3230,448,7
1125,10943,448,7
3,675,448,7
3208,10946,448,7
84,226,448,7
3,42,448,7
1125,10951,448,7
1125,10925,448,7
1125,10946,448,7
3230,10950,448,7
210,566,448,7
3208,10925,448,7
3223,10943,448,7
45,675,448,7
1125,10950,448,7
4,48,448,7
49,226,448,7
1125,5817,448,7
45,167,448,7
210,230,448,7
1125,1935,448,7
3208,10952,448,7
6,6678,448,7
1125,10945,448,7
36,84,448,7
23,167,448,7
1125,10949,448,7
1125,3223,448,7
3230,10947,448,7
1125,1592,448,7
1125,10944,448,7
42,6678,448,7
3208,10949,448,7
694,5817,448,7
1125,10948,448,7
23,48,448,7
36,230,448,7
3208,10945,448,7
566,1196,448,7
1935,10944,448,7
1592,10948,448,7
694,6268,448,7
6,49,448,7
1196,6268,448,7
10951,10952,448,7
1125,3208,448,7
1125,10947,448,7
6,28,450,7
28,553,450,7
566,4560,450,7
566,2949,450,7
2939,10956,450,7
96,1637,450,7
539,4606,450,7
28,96,450,7
4735,6784,450,7
1675,5651,450,7
28,2949,450,7
825,10955,450,7
566,4667,450,7
6,4560,450,7
93,5651,450,7
553,10953,450,7
67,1675,450,7
4606,4735,450,7
6784,10954,450,7
33,43,450,7
566,4735,450,7
708,10955,450,7
93,539,450,7
28,2885,450,7
2885,10954,450,7
566,566,450,7
28,10953,450,7
825,10956,450,7
33,1412,450,7
566,1412,450,7
43,2939,450,7
67,708,450,7
44,10957,451,7
6,28,451,7
150,2939,451,7
28,553,451,7
268,2335,451,7
127,4653,451,7
140,190,451,7
56,246,451,7
442,4653,451,7
6,7,451,7
1567,7751,451,7
366,677,451,7
1976,10535,451,7
13,709,451,7
4,346,451,7
18,10962,451,7
28,4263,451,7
4263,5391,451,7
6,732,451,7
528,3522,451,7
764,8853,451,7
500,2889,451,7
4,153,451,7
44,72,451,7
4,4263,451,7
82,10958,451,7
6,10954,451,7
6,579,451,7
232,403,451,7
2983,10960,451,7
140,670,451,7
6,1976,451,7
410,10961,451,7
341,10961,451,7
6152,8347,451,7
4,670,451,7
5391,10959,451,7
6,528,451,7
2020,4263,451,7
44,366,451,7
175,500,451,7
7,140,451,7
15,10954,451,7
96,1637,451,7
1378,10959,451,7
4,42,451,7
44,140,451,7
205,283,451,7
56,6210,451,7
376,523,451,7
677,6152,451,7
553,4263,451,7
13,1580,451,7
4,10739,451,7
13,72,451,7
6,630,451,7
597,10739,451,7
3,140,451,7
3,579,451,7
4,44,451,7
44,10960,451,7
6,470,451,7
59,2335,451,7
175,346,451,7
82,5100,451,7
190,523,451,7
150,403,451,7
95,886,451,7
4,231,451,7
28,886,451,7
28,232,451,7
597,709,451,7
1567,6210,451,7
6,442,451,7
3,8347,451,7
13,205,451,7
341,2939,451,7
95,677,451,7
42,140,451,7
2983,4263,451,7
42,111,451,7
3,7751,451,7
3,2939,451,7
3,10958,451,7
137,2983,451,7
246,323,451,7
4,2889,451,7
140,4263,451,7
3584,10535,451,7
127,410,451,7
15,137,451,7
2020,2335,451,7
28,376,451,7
140,1378,451,7
28,95,451,7
283,2939,451,7
18,59,451,7
188,630,451,7
3746,10957,451,7
111,231,451,7
28,96,451,7
6,709,451,7
10748,10962,451,7
4263,8853,451,7
403,764,451,7
6,10748,451,7
7,403,451,7
42,366,451,7
4,323,451,7
470,732,451,7
928,3746,451,7
95,366,451,7
677,3584,451,7
28,928,451,7
6,1351,451,7
1351,5100,451,7
6,188,451,7
268,4263,451,7
153,1580,451,7
28,3522,451,7
65,67,454,7
4,553,454,7
1747,10963,454,7
231,2939,454,7
28,553,454,7
188,2889,454,7
158,1302,454,7
28,245,454,7
6,3345,454,7
136,2968,454,7
140,366,454,7
614,1547,454,7
3,9717,454,7
72,945,454,7
2572,10967,454,7
59,5577,454,7
4,701,454,7
125,210,454,7
140,1678,454,7
3,64,454,7
30,10966,454,7
403,441,454,7
20,230,454,7
30,39,454,7
385,834,454,7
75,1607,454,7
6,199,454,7
366,3941,454,7
64,441,454,7
136,190,454,7
481,1747,454,7
1302,2696,454,7
28,3149,454,7
4,98,454,7
1420,2696,454,7
22,158,454,7
1678,3345,454,7
20,10966,454,7
230,235,454,7
563,711,454,7
117,3042,454,7
15,10954,454,7
521,10954,454,7
140,210,454,7
4,524,454,7
96,1637,454,7
67,2572,454,7
420,4068,454,7
6,190,454,7
4,67,454,7
4,2968,454,7
30,4068,454,7
140,10967,454,7
30,199,454,7
210,1547,454,7
231,10964,454,7
15,4059,454,7
4,711,454,7
6,1547,454,7
30,67,454,7
3,10965,454,7
150,1547,454,7
188,231,454,7
140,1302,454,7
4,64,454,7
42,834,454,7
268,481,454,7
96,245,454,7
27,1420,454,7
3540,3818,454,7
27,4068,454,7
13,521,454,7
39,84,454,7
614,4068,454,7
172,9717,454,7
28,235,454,7
268,524,454,7
28,59,454,7
261,416,454,7
4,231,454,7
84,103,454,7
30,1892,454,7
230,261,454,7
49,210,454,7
96,385,454,7
28,177,454,7
6,103,454,7
15,65,454,7
524,945,454,7
13,403,454,7
4,181,454,7
177,2939,454,7
28,441,454,7
3,441,454,7
4,2889,454,7
140,2939,454,7
140,384,454,7
3,3181,454,7
524,3149,454,7
3818,10963,454,7
98,202,454,7
3042,3181,454,7
6,49,454,7
1892,10964,454,7
3,4059,454,7
117,563,454,7
6,210,454,7
30,9717,454,7
4,136,454,7
4,420,454,7
140,230,454,7
30,188,454,7
4,150,454,7
28,96,454,7
3540,4375,454,7
15,4375,454,7
1607,2939,454,7
72,181,454,7
210,384,454,7
75,701,454,7
150,188,454,7
125,4068,454,7
140,5577,454,7
136,4068,454,7
202,945,454,7
6,188,454,7
150,945,454,7
158,1547,454,7
42,10965,454,7
172,1302,454,7
22,10965,454,7
4,416,454,7
6,210,455,7
366,10969,455,7
28,553,455,7
96,1637,455,7
28,96,455,7
2313,3551,455,7
553,10968,455,7
7,360,455,7
28,1574,455,7
428,1091,455,7
3199,3551,455,7
160,4641,455,7
158,539,455,7
665,3998,455,7
6,7,455,7
665,10968,455,7
701,3199,455,7
158,2313,455,7
96,140,455,7
4,2968,455,7
14,142,455,7
28,10969,455,7
701,10954,455,7
360,10954,455,7
428,2968,455,7
14,2939,455,7
399,1574,455,7
2939,10954,455,7
137,210,455,7
6,261,455,7
4641,4735,455,7
1600,5499,455,7
137,1600,455,7
140,5499,455,7
4,399,455,7
96,563,455,7
3998,10920,455,7
261,563,455,7
6,1091,455,7
142,160,455,7
366,10920,455,7
4735,10954,455,7
1129,10971,456,7
1127,10970,456,7
10972,10973,456,7
3,10974,456,7
1129,10970,456,7
28,261,456,7
67,1122,456,7
188,1412,456,7
4,521,456,7
403,1126,456,7
401,4446,456,7
7,4446,456,7
10971,10972,456,7
188,403,456,7
7,67,456,7
10973,10974,456,7
3,261,456,7
1126,1127,456,7
28,401,456,7
3,10954,456,7
1122,10954,456,7
3,4,456,7
202,521,456,7
50,87,457,7
50,96,457,7
28,95,457,7
10671,10700,457,7
59,283,457,7
28,553,457,7
28,5827,457,7
96,1637,457,7
15,3080,457,7
56,87,457,7
28,96,457,7
95,3224,457,7
10975,10976,457,7
96,7387,457,7
553,10975,457,7
56,10977,457,7
3080,7387,457,7
5827,10977,457,7
23,10976,457,7
56,10700,457,7
15,59,457,7
56,3224,457,7
23,283,457,7
28,553,458,7
3,52,458,7
93,704,458,7
56,246,458,7
10671,10981,458,7
2939,4982,458,7
4,93,458,7
67,1302,458,7
553,10978,458,7
23,2030,458,7
123,137,458,7
90,270,458,7
158,10671,458,7
52,3193,458,7
561,4940,458,7
10976,10979,458,7
96,442,458,7
84,2926,458,7
44,1302,458,7
225,437,458,7
175,500,458,7
216,869,458,7
96,423,458,7
96,1637,458,7
346,8528,458,7
140,598,458,7
96,225,458,7
44,129,458,7
614,10654,458,7
4,48,458,7
56,2926,458,7
205,3474,458,7
75,134,458,7
304,10980,458,7
56,614,458,7
137,437,458,7
59,409,458,7
662,869,458,7
48,662,458,7
158,561,458,7
23,96,458,7
216,415,458,7
240,4982,458,7
140,240,458,7
1302,10982,458,7
175,346,458,7
87,2713,458,7
399,985,458,7
88,304,458,7
1302,1604,458,7
4446,4988,458,7
84,4988,458,7
28,59,458,7
134,270,458,7
2030,4446,458,7
8528,10976,458,7
56,225,458,7
28,56,458,7
90,346,458,7
96,500,458,7
2665,10979,458,7
668,10631,458,7
67,10980,458,7
3,2939,458,7
246,323,458,7
87,205,458,7
346,3193,458,7
225,409,458,7
15,985,458,7
52,668,458,7
28,96,458,7
1604,10981,458,7
4,323,458,7
28,704,458,7
75,2713,458,7
52,87,458,7
15,56,458,7
415,423,458,7
4940,10982,458,7
123,10631,458,7
4,598,458,7
87,88,458,7
2665,10978,458,7
28,442,458,7
129,10654,458,7
399,442,458,7
28,677,459,7
724,6956,459,7
151,677,459,7
92,2993,459,7
495,3413,459,7
28,553,459,7
150,2213,459,7
87,10985,459,7
10984,10985,459,7
96,1637,459,7
3,28,459,7
28,96,459,7
3,775,459,7
3,4570,459,7
3413,10983,459,7
379,10985,459,7
149,4401,459,7
149,890,459,7
87,304,459,7
775,4570,459,7
428,890,459,7
28,732,459,7
28,10984,459,7
4,151,459,7
59,10986,459,7
1961,2993,459,7
724,2920,459,7
150,10987,459,7
4,10985,459,7
67,236,459,7
495,898,459,7
67,87,459,7
1961,10984,459,7
236,2213,459,7
1600,2885,459,7
3,92,459,7
1600,10985,459,7
134,495,459,7
6956,10985,459,7
131,379,459,7
898,4570,459,7
134,553,459,7
1907,10985,459,7
131,140,459,7
59,4570,459,7
87,10986,459,7
4401,10985,459,7
304,2920,459,7
428,2885,459,7
495,10987,459,7
87,149,459,7
3,10985,459,7
3,1907,459,7
4,428,459,7
4,149,459,7
28,10983,459,7
140,732,459,7
246,1080,460,7
246,10989,460,7
10858,10993,460,7
7,268,460,7
1080,4390,460,7
2311,4390,460,7
307,10097,460,7
28,553,460,7
97,1585,460,7
148,2311,460,7
82,2182,460,7
96,1637,460,7
10990,10991,460,7
4263,10992,460,7
28,96,460,7
1801,10993,460,7
64,2239,460,7
246,1089,460,7
33,4265,460,7
90,307,460,7
3,9060,460,7
268,1801,460,7
10096,10988,460,7
1801,3474,460,7
7,64,460,7
7,2968,460,7
64,8103,460,7
237,2182,460,7
225,10994,460,7
3,4265,460,7
67,167,460,7
90,10989,460,7
9688,10038,460,7
1091,1585,460,7
553,10988,460,7
6,10990,460,7
7,1091,460,7
1089,9688,460,7
7,10638,460,7
495,514,460,7
7,283,460,7
97,283,460,7
33,10638,460,7
225,283,460,7
514,1089,460,7
4263,10994,460,7
142,4641,460,7
495,4263,460,7
28,142,460,7
28,237,460,7
167,246,460,7
10096,10097,460,7
82,10991,460,7
145,10858,460,7
268,8103,460,7
835,1089,460,7
67,148,460,7
28,10038,460,7
4,145,460,7
4,10992,460,7
6,835,460,7
64,2968,460,7
268,4263,460,7
3,3474,460,7
283,9060,460,7
4,428,460,7
1801,2239,460,7
28,428,460,7
3,4,460,7
561,1170,461,7
28,553,461,7
469,1675,461,7
129,8737,461,7
469,11000,461,7
478,1382,461,7
15,96,461,7
43,268,461,7
28,788,461,7
28,142,461,7
1997,3080,461,7
67,4390,461,7
137,210,461,7
441,10997,461,7
87,1382,461,7
10995,10996,461,7
441,5277,461,7
56,11005,461,7
28,478,461,7
46,478,461,7
96,142,461,7
28,87,461,7
454,3210,461,7
28,4245,461,7
129,3474,461,7
327,4446,461,7
28,1390,461,7
211,4245,461,7
1675,1997,461,7
5277,10996,461,7
87,5277,461,7
210,11003,461,7
28,11004,461,7
87,142,461,7
677,10671,461,7
96,1637,461,7
46,211,461,7
6,117,461,7
6,146,461,7
3,151,461,7
140,10995,461,7
6960,11002,461,7
28,11003,461,7
3528,11001,461,7
3,140,461,7
210,327,461,7
4,149,461,7
3,561,461,7
3474,11001,461,7
28,1771,461,7
5619,11002,461,7
28,2857,461,7
788,4390,461,7
1170,2857,461,7
149,4401,461,7
137,570,461,7
570,8737,461,7
28,6960,461,7
931,4446,461,7
28,56,461,7
15,1997,461,7
13,205,461,7
205,677,461,7
142,1997,461,7
1123,1771,461,7
87,140,461,7
